,PERSON_ID,DISPLAY_FIRST_LAST,HEIGHT,WEIGHT,POSITION,TEAM_NAME,GROUP_VALUE,FGM,FGA,FG3M,FTM,FTA,REB,AST,TOV,STL,BLK,PTS
1,1628389,Bam Adebayo,6-9,255,Center-Forward,Heat,2020-21,182.0,354.0,0.0,133.0,186.0,391.0,110.0,70.0,33.0,43.0,498.0
1957,203463,Ben McLemore,6-3,195,Guard,Rockets,2013-14,255.0,679.0,95.0,115.0,143.0,235.0,82.0,96.0,45.0,18.0,720.0
1958,203463,Ben McLemore,6-3,195,Guard,Rockets,2014-15,363.0,831.0,140.0,130.0,160.0,241.0,140.0,138.0,77.0,19.0,996.0
1959,203463,Ben McLemore,6-3,195,Guard,Rockets,2015-16,195.0,455.0,67.0,74.0,103.0,148.0,79.0,99.0,52.0,10.0,531.0
1960,203463,Ben McLemore,6-3,195,Guard,Rockets,2016-17,180.0,419.0,65.0,70.0,93.0,129.0,51.0,62.0,29.0,6.0,495.0
1961,203463,Ben McLemore,6-3,195,Guard,Rockets,2017-18,157.0,373.0,55.0,53.0,64.0,139.0,51.0,61.0,38.0,15.0,422.0
1962,203463,Ben McLemore,6-3,195,Guard,Rockets,2018-19,25.0,64.0,17.0,8.0,12.0,17.0,4.0,5.0,6.0,3.0,75.0
1963,203463,Ben McLemore,6-3,195,Guard,Rockets,2019-20,242.0,545.0,181.0,50.0,67.0,157.0,58.0,50.0,45.0,16.0,715.0
310,203463,Ben McLemore,6-3,195,Guard,Rockets,2020-21,192.0,423.0,128.0,45.0,61.0,122.0,36.0,34.0,28.0,9.0,557.0
2414,1627732,Ben Simmons,6-10,240,Guard-Forward,76ers,2017-18,544.0,998.0,0.0,191.0,341.0,659.0,661.0,278.0,140.0,70.0,1279.0
2415,1627732,Ben Simmons,6-10,240,Guard-Forward,76ers,2018-19,540.0,960.0,0.0,257.0,428.0,697.0,610.0,274.0,112.0,61.0,1337.0
2416,1627732,Ben Simmons,6-10,240,Guard-Forward,76ers,2019-20,375.0,647.0,2.0,185.0,298.0,444.0,455.0,200.0,119.0,33.0,937.0
419,1627732,Ben Simmons,6-10,240,Guard-Forward,76ers,2020-21,145.0,225.0,5.0,56.0,79.0,73.0,260.0,98.0,141.0,2.0,352.0
700,202687,Bismack Biyombo,6-8,255,Center,Hornets,2011-12,129.0,278.0,0.0,69.0,143.0,368.0,27.0,71.0,20.0,115.0,327.0
701,202687,Bismack Biyombo,6-8,255,Center,Hornets,2012-13,156.0,346.0,0.0,74.0,142.0,582.0,35.0,82.0,28.0,143.0,386.0
702,202687,Bismack Biyombo,6-8,255,Center,Hornets,2013-14,88.0,144.0,0.0,46.0,89.0,366.0,8.0,40.0,7.0,86.0,222.0
703,202687,Bismack Biyombo,6-8,255,Center,Hornets,2014-15,101.0,186.0,0.0,102.0,175.0,407.0,16.0,52.0,18.0,99.0,304.0
704,202687,Bismack Biyombo,6-8,255,Center,Hornets,2015-16,156.0,288.0,0.0,142.0,226.0,655.0,29.0,71.0,19.0,133.0,454.0
705,202687,Bismack Biyombo,6-8,255,Center,Hornets,2016-17,179.0,339.0,0.0,125.0,234.0,567.0,74.0,95.0,25.0,91.0,483.0
706,202687,Bismack Biyombo,6-8,255,Center,Hornets,2017-18,183.0,352.0,0.0,102.0,157.0,468.0,66.0,84.0,21.0,95.0,468.0
707,202687,Bismack Biyombo,6-8,255,Center,Hornets,2018-19,89.0,156.0,0.0,58.0,91.0,247.0,33.0,34.0,11.0,41.0,236.0
708,202687,Bismack Biyombo,6-8,255,Center,Hornets,2019-20,151.0,278.0,0.0,91.0,151.0,308.0,50.0,48.0,10.0,49.0,393.0
41,202687,Bismack Biyombo,6-8,255,Center,Hornets,2020-21,192.0,366.0,0.0,155.0,258.0,591.0,66.0,85.0,24.0,100.0,540.0
1325,201933,Blake Griffin,6-9,250,Forward,Pistons,2010-11,696.0,1376.0,7.0,446.0,695.0,989.0,312.0,223.0,63.0,45.0,1845.0
1326,201933,Blake Griffin,6-9,250,Forward,Pistons,2011-12,561.0,1022.0,2.0,244.0,468.0,717.0,210.0,150.0,54.0,48.0,1368.0
1327,201933,Blake Griffin,6-9,250,Forward,Pistons,2012-13,577.0,1072.0,5.0,281.0,426.0,662.0,299.0,185.0,97.0,50.0,1440.0
1328,201933,Blake Griffin,6-9,250,Forward,Pistons,2013-14,718.0,1359.0,12.0,482.0,674.0,757.0,309.0,224.0,92.0,51.0,1930.0
1329,201933,Blake Griffin,6-9,250,Forward,Pistons,2014-15,574.0,1144.0,10.0,311.0,427.0,508.0,354.0,152.0,63.0,35.0,1469.0
1330,201933,Blake Griffin,6-9,250,Forward,Pistons,2015-16,301.0,603.0,6.0,141.0,194.0,294.0,170.0,83.0,28.0,17.0,749.0
1331,201933,Blake Griffin,6-9,250,Forward,Pistons,2016-17,479.0,971.0,38.0,320.0,421.0,497.0,300.0,142.0,57.0,22.0,1316.0
1332,201933,Blake Griffin,6-9,250,Forward,Pistons,2017-18,436.0,996.0,111.0,259.0,330.0,428.0,334.0,165.0,40.0,18.0,1242.0
1333,201933,Blake Griffin,6-9,250,Forward,Pistons,2018-19,619.0,1341.0,189.0,414.0,550.0,565.0,402.0,253.0,52.0,28.0,1841.0
1334,201933,Blake Griffin,6-9,250,Forward,Pistons,2019-20,88.0,250.0,27.0,76.0,98.0,84.0,59.0,40.0,7.0,7.0,279.0
178,201933,Blake Griffin,6-9,250,Forward,Pistons,2020-21,463.0,961.0,60.0,271.0,381.0,485.0,278.0,156.0,48.0,27.0,1258.0
1890,1626246,Boban Marjanovic,7-4,290,Center,Mavericks,2015-16,105.0,174.0,0.0,87.0,114.0,194.0,21.0,29.0,12.0,23.0,297.0
1891,1626246,Boban Marjanovic,7-4,290,Center,Mavericks,2016-17,72.0,132.0,0.0,47.0,58.0,130.0,9.0,10.0,6.0,12.0,191.0
1892,1626246,Boban Marjanovic,7-4,290,Center,Mavericks,2017-18,79.0,148.0,0.0,77.0,97.0,144.0,22.0,36.0,10.0,11.0,235.0
1893,1626246,Boban Marjanovic,7-4,290,Center,Mavericks,2018-19,160.0,260.0,4.0,98.0,131.0,265.0,54.0,59.0,16.0,27.0,422.0
1894,1626246,Boban Marjanovic,7-4,290,Center,Mavericks,2019-20,121.0,211.0,4.0,43.0,57.0,197.0,20.0,30.0,8.0,10.0,289.0
292,1626246,Boban Marjanovic,7-4,290,Center,Mavericks,2020-21,163.0,266.0,5.0,68.0,93.0,265.0,39.0,45.0,13.0,22.0,399.0
2238,1626171,Bobby Portis,6-10,250,Forward,Knicks,2015-16,186.0,436.0,16.0,48.0,66.0,337.0,52.0,54.0,25.0,22.0,436.0
2239,1626171,Bobby Portis,6-10,250,Forward,Knicks,2016-17,183.0,375.0,32.0,39.0,59.0,296.0,35.0,37.0,16.0,11.0,437.0
2240,1626171,Bobby Portis,6-10,250,Forward,Knicks,2017-18,382.0,811.0,80.0,120.0,156.0,498.0,123.0,103.0,50.0,23.0,964.0
2241,1626171,Bobby Portis,6-10,250,Forward,Knicks,2018-19,279.0,628.0,75.0,77.0,97.0,403.0,72.0,74.0,35.0,20.0,710.0
2242,1626171,Bobby Portis,6-10,250,Forward,Knicks,2019-20,265.0,589.0,67.0,71.0,93.0,338.0,98.0,73.0,32.0,18.0,668.0
380,1626171,Bobby Portis,6-10,250,Forward,Knicks,2020-21,269.0,566.0,51.0,75.0,101.0,407.0,61.0,65.0,31.0,17.0,665.0
724,203992,Bogdan Bogdanovic,6-6,220,Guard,Kings,2017-18,344.0,772.0,129.0,100.0,119.0,223.0,258.0,125.0,72.0,16.0,917.0
725,203992,Bogdan Bogdanovic,6-6,220,Guard,Kings,2018-19,361.0,863.0,134.0,134.0,162.0,243.0,267.0,117.0,72.0,15.0,990.0
726,203992,Bogdan Bogdanovic,6-6,220,Guard,Kings,2019-20,337.0,766.0,164.0,86.0,116.0,207.0,207.0,102.0,64.0,15.0,924.0
44,203992,Bogdan Bogdanovic,6-6,220,Guard,Kings,2020-21,343.0,796.0,163.0,98.0,130.0,215.0,214.0,101.0,65.0,15.0,947.0
727,202711,Bojan Bogdanovic,6-8,226,Forward,Jazz,2014-15,261.0,576.0,91.0,87.0,106.0,213.0,68.0,78.0,34.0,9.0,700.0
728,202711,Bojan Bogdanovic,6-8,226,Forward,Jazz,2015-16,324.0,749.0,129.0,110.0,132.0,255.0,99.0,115.0,29.0,5.0,887.0
729,202711,Bojan Bogdanovic,6-8,226,Forward,Jazz,2016-17,376.0,845.0,144.0,217.0,243.0,277.0,111.0,131.0,34.0,7.0,1113.0
730,202711,Bojan Bogdanovic,6-8,226,Forward,Jazz,2017-18,404.0,852.0,155.0,178.0,205.0,270.0,119.0,106.0,55.0,8.0,1141.0
731,202711,Bojan Bogdanovic,6-8,226,Forward,Jazz,2018-19,522.0,1051.0,164.0,246.0,305.0,333.0,161.0,134.0,69.0,1.0,1454.0
732,202711,Bojan Bogdanovic,6-8,226,Forward,Jazz,2019-20,418.0,935.0,189.0,250.0,277.0,259.0,131.0,159.0,34.0,7.0,1275.0
45,202711,Bojan Bogdanovic,6-8,226,Forward,Jazz,2020-21,250.0,631.0,131.0,19.0,8.0,202.0,85.0,111.0,15.0,3.0,609.0
733,1629626,Bol Bol,7-2,220,Center-Forward,Nuggets,2019-20,14.0,28.0,4.0,8.0,10.0,19.0,6.0,10.0,2.0,6.0,40.0
46,1629626,Bol Bol,7-2,220,Center-Forward,Nuggets,2020-21,142.0,267.0,7.0,62.0,91.0,258.0,43.0,49.0,22.0,43.0,353.0
2611,202954,Brad Wanamaker,6-3,210,Guard,Celtics,2018-19,50.0,105.0,16.0,24.0,28.0,41.0,56.0,19.0,12.0,2.0,140.0
2612,202954,Brad Wanamaker,6-3,210,Guard,Celtics,2019-20,162.0,362.0,37.0,126.0,136.0,144.0,179.0,76.0,61.0,14.0,487.0
462,202954,Brad Wanamaker,6-3,210,Guard,Celtics,2020-21,173.0,387.0,39.0,136.0,147.0,154.0,191.0,82.0,66.0,15.0,521.0
655,203078,Bradley Beal,6-3,207,Guard,Wizards,2012-13,282.0,687.0,91.0,125.0,159.0,211.0,137.0,90.0,50.0,29.0,780.0
656,203078,Bradley Beal,6-3,207,Guard,Wizards,2013-14,481.0,1149.0,138.0,149.0,189.0,273.0,243.0,128.0,71.0,18.0,1249.0
657,203078,Bradley Beal,6-3,207,Guard,Wizards,2014-15,363.0,851.0,106.0,130.0,166.0,241.0,194.0,123.0,76.0,18.0,962.0
658,203078,Bradley Beal,6-3,207,Guard,Wizards,2015-16,359.0,799.0,105.0,135.0,176.0,188.0,162.0,112.0,54.0,11.0,958.0
659,203078,Bradley Beal,6-3,207,Guard,Wizards,2016-17,637.0,1322.0,223.0,282.0,342.0,240.0,267.0,156.0,83.0,21.0,1779.0
660,203078,Bradley Beal,6-3,207,Guard,Wizards,2017-18,683.0,1484.0,199.0,292.0,369.0,363.0,373.0,214.0,96.0,36.0,1857.0
661,203078,Bradley Beal,6-3,207,Guard,Wizards,2018-19,764.0,1609.0,209.0,362.0,448.0,411.0,448.0,224.0,121.0,58.0,2099.0
662,203078,Bradley Beal,6-3,207,Guard,Wizards,2019-20,593.0,1303.0,170.0,385.0,457.0,242.0,347.0,194.0,71.0,23.0,1741.0
32,203078,Bradley Beal,6-3,207,Guard,Wizards,2020-21,425.0,956.0,128.0,187.0,233.0,230.0,214.0,129.0,67.0,21.0,1164.0
916,1629634,Brandon Clarke,6-8,215,Forward-Guard,Grizzlies,2019-20,296.0,479.0,23.0,85.0,112.0,345.0,81.0,55.0,32.0,48.0,700.0
94,1629634,Brandon Clarke,6-8,215,Forward-Guard,Grizzlies,2020-21,205.0,447.0,52.0,93.0,121.0,254.0,86.0,64.0,41.0,28.0,554.0
1259,1629164,Brandon Goodwin,6-0,180,Guard,Hawks,2018-19,6.0,23.0,2.0,9.0,11.0,3.0,14.0,3.0,0.0,0.0,23.0
1260,1629164,Brandon Goodwin,6-0,180,Guard,Hawks,2019-20,76.0,190.0,26.0,28.0,30.0,72.0,51.0,29.0,12.0,4.0,206.0
166,1629164,Brandon Goodwin,6-0,180,Guard,Hawks,2020-21,151.0,369.0,52.0,48.0,50.0,146.0,91.0,57.0,25.0,8.0,402.0
1566,1627742,Brandon Ingram,6-7,190,Forward,Pelicans,2016-17,276.0,686.0,55.0,133.0,214.0,316.0,166.0,116.0,50.0,36.0,740.0
1567,1627742,Brandon Ingram,6-7,190,Forward,Pelicans,2017-18,358.0,761.0,41.0,192.0,282.0,314.0,230.0,149.0,45.0,43.0,949.0
1568,1627742,Brandon Ingram,6-7,190,Forward,Pelicans,2018-19,362.0,729.0,31.0,195.0,289.0,267.0,154.0,129.0,28.0,31.0,950.0
1569,1627742,Brandon Ingram,6-7,190,Forward,Pelicans,2019-20,507.0,1096.0,150.0,313.0,368.0,380.0,259.0,189.0,61.0,38.0,1477.0
225,1627742,Brandon Ingram,6-7,190,Forward,Pelicans,2020-21,374.0,731.0,30.0,204.0,299.0,248.0,124.0,123.0,20.0,26.0,982.0
1711,202688,Brandon Knight,6-2,182,Guard,Pistons,2011-12,319.0,769.0,105.0,104.0,137.0,211.0,251.0,171.0,49.0,10.0,847.0
1712,202688,Brandon Knight,6-2,182,Guard,Pistons,2012-13,357.0,878.0,120.0,165.0,225.0,247.0,303.0,205.0,58.0,8.0,999.0
1713,202688,Brandon Knight,6-2,182,Guard,Pistons,2013-14,461.0,1092.0,110.0,259.0,323.0,255.0,352.0,188.0,69.0,17.0,1291.0
1714,202688,Brandon Knight,6-2,182,Guard,Pistons,2014-15,375.0,888.0,125.0,195.0,223.0,244.0,330.0,189.0,90.0,10.0,1070.0
1715,202688,Brandon Knight,6-2,182,Guard,Pistons,2015-16,371.0,895.0,120.0,156.0,183.0,202.0,263.0,177.0,61.0,20.0,1018.0
1716,202688,Brandon Knight,6-2,182,Guard,Pistons,2016-17,209.0,525.0,45.0,132.0,154.0,118.0,130.0,88.0,27.0,5.0,595.0
1717,202688,Brandon Knight,6-2,182,Guard,Pistons,2018-19,99.0,260.0,41.0,27.0,34.0,59.0,71.0,30.0,21.0,2.0,266.0
1718,202688,Brandon Knight,6-2,182,Guard,Pistons,2019-20,59.0,167.0,45.0,20.0,34.0,41.0,69.0,38.0,10.0,3.0,183.0
258,202688,Brandon Knight,6-2,182,Guard,Pistons,2020-21,324.0,779.0,118.0,145.0,172.0,211.0,280.0,172.0,72.0,10.0,912.0
745,1628968,Brian Bowen II,6-6,190,Forward-Guard,Pacers,2019-20,3.0,10.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,6.0
51,1628968,Brian Bowen II,6-6,190,Forward-Guard,Pacers,2020-21,154.0,346.0,45.0,62.0,82.0,194.0,60.0,48.0,34.0,22.0,415.0
1826,201572,Brook Lopez,7-0,282,Center,Bucks,2010-11,644.0,1309.0,0.0,385.0,489.0,488.0,129.0,176.0,47.0,120.0,1673.0
1827,201572,Brook Lopez,7-0,282,Center,Bucks,2011-12,38.0,77.0,0.0,20.0,32.0,18.0,6.0,6.0,1.0,4.0,96.0
1828,201572,Brook Lopez,7-0,282,Center,Bucks,2012-13,570.0,1094.0,0.0,297.0,392.0,512.0,70.0,131.0,33.0,154.0,1437.0
1829,201572,Brook Lopez,7-0,282,Center,Bucks,2013-14,129.0,229.0,0.0,94.0,115.0,102.0,16.0,28.0,9.0,30.0,352.0
1830,201572,Brook Lopez,7-0,282,Center,Bucks,2014-15,506.0,987.0,1.0,223.0,274.0,535.0,50.0,104.0,43.0,126.0,1236.0
1831,201572,Brook Lopez,7-0,282,Center,Bucks,2015-16,591.0,1157.0,2.0,317.0,403.0,573.0,146.0,175.0,58.0,124.0,1501.0
1832,201572,Brook Lopez,7-0,282,Center,Bucks,2016-17,555.0,1172.0,134.0,295.0,364.0,403.0,176.0,184.0,38.0,124.0,1539.0
1833,201572,Brook Lopez,7-0,282,Center,Bucks,2017-18,369.0,793.0,112.0,111.0,158.0,294.0,126.0,98.0,30.0,98.0,961.0
1834,201572,Brook Lopez,7-0,282,Center,Bucks,2018-19,355.0,786.0,187.0,112.0,133.0,396.0,98.0,82.0,51.0,179.0,1009.0
1835,201572,Brook Lopez,7-0,282,Center,Bucks,2019-20,292.0,671.0,102.0,127.0,152.0,312.0,99.0,70.0,46.0,163.0,813.0
283,201572,Brook Lopez,7-0,282,Center,Bucks,2020-21,422.0,839.0,23.0,209.0,266.0,405.0,82.0,106.0,38.0,111.0,1076.0
776,1628971,Bruce Brown,6-4,202,Guard-Forward,Pistons,2018-19,125.0,314.0,24.0,45.0,60.0,185.0,91.0,46.0,40.0,36.0,319.0
777,1628971,Bruce Brown,6-4,202,Guard-Forward,Pistons,2019-20,198.0,447.0,33.0,88.0,119.0,274.0,230.0,100.0,63.0,29.0,517.0
63,1628971,Bruce Brown,6-4,202,Guard-Forward,Pistons,2020-21,51.0,179.0,15.0,1.0,0.0,95.0,50.0,9.0,17.0,43.0,118.0
828,203998,Bruno Caboclo,6-9,218,Forward,Rockets,2014-15,4.0,12.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,10.0
829,203998,Bruno Caboclo,6-9,218,Forward,Rockets,2015-16,1.0,12.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,3.0
830,203998,Bruno Caboclo,6-9,218,Forward,Rockets,2016-17,6.0,16.0,2.0,0.0,0.0,10.0,4.0,2.0,2.0,1.0,14.0
831,203998,Bruno Caboclo,6-9,218,Forward,Rockets,2017-18,9.0,31.0,3.0,5.0,6.0,22.0,4.0,4.0,3.0,4.0,26.0
832,203998,Bruno Caboclo,6-9,218,Forward,Rockets,2018-19,96.0,225.0,48.0,42.0,50.0,158.0,50.0,38.0,14.0,33.0,282.0
833,203998,Bruno Caboclo,6-9,218,Forward,Rockets,2019-20,38.0,89.0,6.0,8.0,9.0,60.0,12.0,13.0,15.0,17.0,90.0
76,203998,Bruno Caboclo,6-9,218,Forward,Rockets,2020-21,109.0,249.0,44.0,39.0,46.0,173.0,50.0,41.0,23.0,41.0,301.0
1160,1628981,Bruno Fernando,6-9,240,Forward-Center,Hawks,2019-20,103.0,199.0,5.0,29.0,51.0,198.0,49.0,42.0,18.0,17.0,240.0
145,1628981,Bruno Fernando,6-9,240,Forward-Center,Hawks,2020-21,232.0,500.0,54.0,110.0,144.0,289.0,100.0,73.0,44.0,32.0,629.0
1169,1627854,Bryn Forbes,6-2,205,Guard,Spurs,2016-17,36.0,99.0,17.0,5.0,6.0,23.0,23.0,11.0,1.0,0.0,94.0
1170,1627854,Bryn Forbes,6-2,205,Guard,Spurs,2017-18,209.0,497.0,89.0,48.0,72.0,110.0,80.0,37.0,28.0,2.0,555.0
1171,1627854,Bryn Forbes,6-2,205,Guard,Spurs,2018-19,361.0,791.0,176.0,69.0,78.0,239.0,175.0,80.0,45.0,4.0,967.0
1172,1627854,Bryn Forbes,6-2,205,Guard,Spurs,2019-20,242.0,581.0,148.0,75.0,90.0,126.0,108.0,57.0,33.0,0.0,707.0
148,1627854,Bryn Forbes,6-2,205,Guard,Spurs,2020-21,388.0,829.0,198.0,68.0,65.0,276.0,204.0,93.0,46.0,4.0,1043.0
1442,1627741,Buddy Hield,6-4,220,Guard,Kings,2016-17,327.0,767.0,148.0,64.0,76.0,269.0,121.0,101.0,38.0,9.0,866.0
1443,1627741,Buddy Hield,6-4,220,Guard,Kings,2017-18,416.0,933.0,176.0,71.0,81.0,307.0,155.0,124.0,85.0,22.0,1079.0
1444,1627741,Buddy Hield,6-4,220,Guard,Kings,2018-19,623.0,1360.0,278.0,171.0,193.0,412.0,205.0,146.0,58.0,33.0,1695.0
1445,1627741,Buddy Hield,6-4,220,Guard,Kings,2019-20,498.0,1162.0,271.0,115.0,136.0,328.0,213.0,168.0,66.0,17.0,1382.0
203,1627741,Buddy Hield,6-4,220,Guard,Kings,2020-21,554.0,1299.0,318.0,135.0,160.0,345.0,247.0,193.0,70.0,18.0,1561.0
1920,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2013-14,74.0,178.0,30.0,23.0,34.0,48.0,27.0,35.0,14.0,2.0,201.0
1921,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2014-15,159.0,365.0,55.0,51.0,73.0,91.0,64.0,48.0,43.0,8.0,424.0
1922,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2015-16,641.0,1431.0,197.0,187.0,226.0,259.0,341.0,196.0,97.0,23.0,1666.0
1923,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2016-17,692.0,1441.0,185.0,268.0,294.0,289.0,285.0,172.0,72.0,42.0,1837.0
1924,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2017-18,667.0,1505.0,189.0,209.0,250.0,321.0,272.0,151.0,77.0,35.0,1732.0
1925,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2018-19,571.0,1243.0,167.0,159.0,192.0,282.0,207.0,106.0,55.0,28.0,1468.0
1926,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2019-20,611.0,1356.0,194.0,140.0,185.0,297.0,310.0,127.0,54.0,42.0,1556.0
302,203468,CJ McCollum,6-3,190,Guard,Trail Blazers,2020-21,399.0,876.0,127.0,104.0,133.0,191.0,194.0,95.0,41.0,25.0,1027.0
1898,1628997,Caleb Martin,6-5,205,Forward,Hornets,2019-20,37.0,84.0,20.0,17.0,21.0,38.0,23.0,15.0,12.0,7.0,111.0
294,1628997,Caleb Martin,6-5,205,Forward,Hornets,2020-21,189.0,418.0,52.0,81.0,106.0,233.0,78.0,59.0,40.0,26.0,511.0
2457,1628403,Caleb Swanigan,6-9,260,Forward,Trail Blazers,2017-18,24.0,60.0,1.0,12.0,18.0,54.0,14.0,18.0,5.0,3.0,61.0
2458,1628403,Caleb Swanigan,6-9,260,Forward,Trail Blazers,2018-19,18.0,53.0,1.0,6.0,9.0,64.0,11.0,18.0,6.0,1.0,43.0
2459,1628403,Caleb Swanigan,6-9,260,Forward,Trail Blazers,2019-20,28.0,47.0,0.0,9.0,17.0,100.0,31.0,37.0,3.0,7.0,65.0
432,1628403,Caleb Swanigan,6-9,260,Forward,Trail Blazers,2020-21,52.0,30.0,3.0,15.0,35.0,195.0,81.0,85.0,4.0,22.0,115.0
2269,1629629,Cam Reddish,6-8,218,Forward-Guard,Hawks,2019-20,213.0,554.0,83.0,101.0,126.0,216.0,87.0,96.0,62.0,28.0,610.0
387,1629629,Cam Reddish,6-8,218,Forward-Guard,Hawks,2020-21,193.0,423.0,49.0,87.0,114.0,243.0,80.0,61.0,39.0,27.0,522.0
1621,1629661,Cameron Johnson,6-8,210,Forward,Suns,2019-20,176.0,405.0,106.0,46.0,57.0,187.0,69.0,32.0,36.0,20.0,504.0
240,1629661,Cameron Johnson,6-8,210,Forward,Suns,2020-21,203.0,443.0,52.0,91.0,119.0,250.0,86.0,64.0,41.0,28.0,549.0
2281,1629244,Cameron Reynolds,6-7,225,Guard-Forward,Bucks,2018-19,33.0,78.0,21.0,8.0,9.0,31.0,13.0,5.0,6.0,2.0,95.0
390,1629244,Cameron Reynolds,6-7,225,Guard-Forward,Bucks,2020-21,247.0,570.0,80.0,111.0,138.0,181.0,189.0,92.0,53.0,16.0,685.0
1767,1627747,Caris LeVert,6-6,205,Guard,Nets,2016-17,171.0,380.0,59.0,67.0,93.0,188.0,110.0,59.0,49.0,8.0,468.0
1768,1627747,Caris LeVert,6-6,205,Guard,Nets,2017-18,320.0,735.0,85.0,133.0,187.0,260.0,299.0,153.0,82.0,22.0,858.0
1769,1627747,Caris LeVert,6-6,205,Guard,Nets,2018-19,207.0,483.0,48.0,85.0,123.0,151.0,156.0,69.0,42.0,14.0,547.0
1770,1627747,Caris LeVert,6-6,205,Guard,Nets,2019-20,311.0,732.0,80.0,140.0,197.0,189.0,199.0,118.0,53.0,10.0,842.0
272,1627747,Caris LeVert,6-6,205,Guard,Nets,2020-21,317.0,743.0,77.0,138.0,195.0,208.0,255.0,133.0,63.0,18.0,848.0
551,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2010-11,684.0,1503.0,95.0,507.0,605.0,563.0,221.0,206.0,68.0,46.0,1970.0
552,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2011-12,441.0,1025.0,68.0,295.0,367.0,344.0,200.0,144.0,62.0,24.0,1245.0
553,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2012-13,669.0,1489.0,157.0,425.0,512.0,460.0,171.0,175.0,52.0,32.0,1920.0
554,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2013-14,743.0,1643.0,167.0,459.0,541.0,622.0,242.0,198.0,95.0,51.0,2112.0
555,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2014-15,358.0,806.0,61.0,189.0,237.0,264.0,122.0,89.0,40.0,17.0,966.0
556,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2015-16,567.0,1307.0,105.0,334.0,403.0,556.0,299.0,176.0,62.0,38.0,1573.0
557,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2016-17,602.0,1389.0,151.0,304.0,365.0,438.0,213.0,153.0,60.0,34.0,1659.0
558,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2017-18,472.0,1168.0,169.0,148.0,193.0,453.0,103.0,99.0,47.0,49.0,1261.0
559,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2018-19,49.0,121.0,21.0,15.0,22.0,54.0,5.0,8.0,4.0,7.0,134.0
560,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2019-20,336.0,782.0,87.0,136.0,161.0,368.0,85.0,100.0,49.0,27.0,895.0
13,2546,Carmelo Anthony,6-8,238,Forward,Trail Blazers,2020-21,503.0,1151.0,104.0,303.0,369.0,413.0,168.0,143.0,55.0,33.0,1412.0
1111,1629035,Carsen Edwards,5-11,200,Guard,Celtics,2019-20,42.0,128.0,24.0,13.0,19.0,47.0,24.0,15.0,12.0,4.0,121.0
134,1629035,Carsen Edwards,5-11,200,Guard,Celtics,2020-21,255.0,587.0,80.0,118.0,146.0,187.0,205.0,98.0,55.0,16.0,706.0
2163,1626224,Cedi Osman,6-7,230,Forward,Cavaliers,2017-18,90.0,186.0,32.0,26.0,46.0,120.0,41.0,32.0,22.0,3.0,238.0
2164,1626224,Cedi Osman,6-7,230,Forward,Cavaliers,2018-19,360.0,844.0,130.0,141.0,181.0,357.0,195.0,114.0,60.0,11.0,991.0
2165,1626224,Cedi Osman,6-7,230,Forward,Cavaliers,2019-20,266.0,609.0,123.0,63.0,94.0,231.0,154.0,91.0,54.0,16.0,718.0
360,1626224,Cedi Osman,6-7,230,Forward,Cavaliers,2020-21,197.0,443.0,84.0,53.0,80.0,192.0,108.0,67.0,41.0,10.0,531.0
1528,1628990,Chandler Hutchison,6-7,210,Forward-Guard,Bulls,2018-19,96.0,209.0,14.0,23.0,38.0,185.0,34.0,25.0,23.0,6.0,229.0
1529,1628990,Chandler Hutchison,6-7,210,Forward-Guard,Bulls,2019-20,80.0,175.0,12.0,46.0,78.0,108.0,26.0,27.0,27.0,7.0,218.0
220,1628990,Chandler Hutchison,6-7,210,Forward-Guard,Bulls,2020-21,112.0,243.0,16.0,0.0,2.0,263.0,42.0,23.0,19.0,5.0,240.0
786,1629718,Charles Brown Jr.,6-6,199,Guard,Hawks,2019-20,6.0,19.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,20.0
67,1629718,Charles Brown Jr.,6-6,199,Guard,Hawks,2020-21,222.0,514.0,71.0,98.0,122.0,164.0,171.0,83.0,48.0,14.0,613.0
1041,1627767,Cheick Diallo,6-8,219,Forward-Center,Suns,2016-17,36.0,76.0,0.0,15.0,21.0,73.0,4.0,7.0,4.0,7.0,87.0
