,PERSON_ID,PLAYER_AGE,SEASON_ID,GP,W,L,W_PCT,MIN,PLUS_MINUS,DD2,TD3,HEIGHT,WEIGHT,SEASON_EXP,POSITION,FGM,FGA,FG3M,FTM,FTA,REB,AST,TOV,STL,BLK,PTS
1385,203552,25.0,2015-16,44,17,27,0.386,691.7433333,-36,1,0,6-2,185,6,Guard,102,224,50,45,54,60,67,36,22,3,299
1386,203552,26.0,2016-17,70,30,40,0.429,2029.03,-37,1,0,6-2,185,6,Guard,338,703,137,85,100,179,189,92,79,7,898
1387,203552,28.0,2018-19,74,49,25,0.662,1399.391667,132,0,0,6-2,185,6,Guard,212,465,113,44,52,120,66,61,36,12,581
1388,203552,29.0,2019-20,64,38,26,0.594,1575.713333,161,0,0,6-2,185,6,Guard,284,574,145,80,97,145,124,62,38,9,793
1389,203584,22.0,2013-14,5,3,2,0.6,74.8,28,0,0,6-4,200,7,Guard,15,31,12,0,0,4,5,3,0,0,42
1390,203584,23.0,2014-15,47,15,32,0.319,397.39666669999997,-85,0,0,6-4,200,7,Guard,61,165,43,11,13,33,22,20,6,1,176
1391,203584,23.0,2014-15,47,15,32,0.319,397.39666669999997,-85,0,0,6-4,200,7,Guard,61,165,43,11,13,33,22,20,6,1,176
1392,203584,23.0,2014-15,47,15,32,0.319,397.39666669999997,-85,0,0,6-4,200,7,Guard,61,165,43,11,13,33,22,20,6,1,176
1393,203584,23.0,2014-15,47,15,32,0.319,397.39666669999997,-85,0,0,6-4,200,7,Guard,61,165,43,11,13,33,22,20,6,1,176
1394,203584,24.0,2015-16,43,25,18,0.581,476.2566666999999,-43,0,0,6-4,200,7,Guard,89,187,59,5,9,57,21,24,11,3,242
1395,203584,25.0,2016-17,67,33,34,0.493,1183.301667,89,0,0,6-4,200,7,Guard,185,495,138,43,54,100,46,45,20,4,551
1396,203584,26.0,2017-18,79,20,59,0.253,1622.33,-408,0,0,6-4,200,7,Guard,232,575,183,56,64,127,48,56,26,5,703
1397,203584,27.0,2018-19,51,13,38,0.255,759.73,-113,0,0,6-4,200,7,Guard,113,275,74,18,23,73,26,27,26,5,318
1398,203584,28.0,2019-20,47,34,13,0.723,531.9716666999999,4,0,0,6-4,200,7,Guard,72,186,46,10,16,52,17,12,11,3,200
1399,203584,28.0,2019-20,47,34,13,0.723,531.9716666999999,4,0,0,6-4,200,7,Guard,72,186,46,10,16,52,17,12,11,3,200
1400,203584,28.0,2019-20,47,34,13,0.723,531.9716666999999,4,0,0,6-4,200,7,Guard,72,186,46,10,16,52,17,12,11,3,200
1401,203473,24.0,2013-14,31,7,24,0.226,390.4233333,-59,0,0,7-0,245,7,Center,38,83,0,21,32,127,5,18,7,22,97
1402,203473,24.0,2013-14,31,7,24,0.226,390.4233333,-59,0,0,7-0,245,7,Center,38,83,0,21,32,127,5,18,7,22,97
1403,203473,24.0,2013-14,31,7,24,0.226,390.4233333,-59,0,0,7-0,245,7,Center,38,83,0,21,32,127,5,18,7,22,97
1404,203473,24.0,2013-14,31,7,24,0.226,390.4233333,-59,0,0,7-0,245,7,Center,38,83,0,21,32,127,5,18,7,22,97
1405,203473,25.0,2014-15,59,17,42,0.28800000000000003,845.0616667000002,-23,2,0,7-0,245,7,Center,91,162,0,34,64,295,9,51,16,50,216
1406,203473,26.0,2015-16,58,21,37,0.36200000000000004,704.875,-36,1,0,7-0,245,7,Center,99,177,0,57,76,228,13,32,22,46,255
1407,203473,27.0,2016-17,76,55,21,0.7240000000000001,1329.688333,191,6,0,7-0,245,7,Center,161,259,0,65,93,496,44,61,37,61,387
1408,203473,28.0,2017-18,62,18,44,0.29,1542.273333,-158,15,0,7-0,245,7,Center,250,477,50,67,86,489,90,85,40,51,617
1409,203473,29.0,2018-19,64,24,40,0.375,1609.206667,-173,11,0,7-0,245,7,Center,259,526,83,92,113,480,90,84,69,71,693
1410,203473,30.0,2019-20,44,17,27,0.386,773.655,-28,3,0,7-0,245,7,Center,102,255,22,30,36,249,22,57,25,41,256
1411,203473,30.0,2019-20,44,17,27,0.386,773.655,-28,3,0,7-0,245,7,Center,102,255,22,30,36,249,22,57,25,41,256
1412,203473,30.0,2019-20,44,17,27,0.386,773.655,-28,3,0,7-0,245,7,Center,102,255,22,30,36,249,22,57,25,41,256
1413,203521,23.0,2013-14,72,29,43,0.40299999999999997,1271.07,71,3,0,6-3,200,7,Guard,122,296,57,38,48,123,187,60,33,5,339
1414,203521,24.0,2014-15,67,43,24,0.642,1380.233333,38,2,0,6-3,200,7,Guard,111,307,68,29,38,126,204,61,24,2,319
1415,203521,25.0,2015-16,76,54,22,0.711,1867.3333329999998,381,1,0,6-3,200,7,Guard,207,511,98,57,66,162,337,116,44,9,569
1416,203521,26.0,2016-17,76,39,37,0.513,1986.0016670000002,-72,0,0,6-3,200,7,Guard,208,534,79,82,96,147,357,133,53,0,577
1417,203521,27.0,2017-18,38,21,17,0.5529999999999999,712.495,-79,0,0,6-3,200,7,Guard,55,152,29,25,27,64,145,49,14,0,164
1418,203521,28.0,2018-19,48,20,28,0.41700000000000004,812.1933333,-61,0,0,6-3,200,7,Guard,98,242,44,42,52,77,181,68,14,2,282
1419,203521,28.0,2018-19,48,20,28,0.41700000000000004,812.1933333,-61,0,0,6-3,200,7,Guard,98,242,44,42,52,77,181,68,14,2,282
1420,203521,28.0,2018-19,48,20,28,0.41700000000000004,812.1933333,-61,0,0,6-3,200,7,Guard,98,242,44,42,52,77,181,68,14,2,282
1421,203521,29.0,2019-20,57,17,40,0.298,820.7733333,-12,1,0,6-3,200,7,Guard,62,175,21,32,37,75,180,59,20,2,177
1422,203476,24.0,2013-14,60,32,28,0.5329999999999999,817.8233333,-40,9,0,6-10,252,7,Center,113,227,1,59,93,300,39,54,30,50,286
1423,203476,25.0,2014-15,73,16,57,0.21899999999999997,2193.0283329999997,-383,18,0,6-10,252,7,Center,259,512,1,191,244,609,146,126,71,126,710
1424,203476,26.0,2015-16,82,29,53,0.354,2220.0683329999997,-7,15,0,6-10,252,7,Center,308,579,6,205,248,585,143,140,94,96,827
1425,203476,27.0,2016-17,82,31,51,0.37799999999999995,2653.215,33,13,0,6-10,252,7,Center,332,661,16,136,167,647,158,107,88,95,816
1426,203476,28.0,2017-18,79,45,34,0.57,1332.615,-202,2,0,6-10,252,7,Center,186,388,19,79,102,360,71,59,45,39,470
1427,203476,29.0,2018-19,76,33,43,0.434,1031.221667,-117,2,0,6-10,252,7,Center,189,377,19,88,106,311,72,57,48,41,485
1428,203476,30.0,2019-20,63,20,43,0.317,1096.496667,-103,9,0,6-10,252,7,Center,166,364,54,78,101,354,73,60,51,59,464
1429,203476,30.0,2019-20,63,20,43,0.317,1096.496667,-103,9,0,6-10,252,7,Center,166,364,54,78,101,354,73,60,51,59,464
1430,203476,30.0,2019-20,63,20,43,0.317,1096.496667,-103,9,0,6-10,252,7,Center,166,364,54,78,101,354,73,60,51,59,464
1431,203497,22.0,2013-14,45,7,38,0.156,433.6916666999999,-25,0,0,7-1,258,7,Center,36,74,0,32,65,155,7,32,8,41,104
1432,203497,23.0,2014-15,82,38,44,0.46299999999999997,2158.425,5,25,0,7-1,258,7,Center,258,427,0,170,273,775,109,111,64,189,686
1433,203497,24.0,2015-16,61,33,28,0.541,1932.0733329999998,150,20,0,7-1,258,7,Center,198,354,0,161,283,668,91,114,45,135,557
1434,203497,25.0,2016-17,81,51,30,0.63,2743.7466670000003,435,58,0,7-1,258,7,Center,413,625,0,311,476,1035,97,147,49,214,1137
1435,203497,26.0,2017-18,56,37,19,0.6609999999999999,1816.04,343,31,0,7-1,258,7,Center,276,444,0,204,299,601,80,107,44,129,756
1436,203497,27.0,2018-19,81,50,31,0.617,2576.6866670000004,384,66,0,7-1,258,7,Center,476,712,0,332,522,1041,161,130,66,187,1284
1437,203497,28.0,2019-20,68,42,26,0.618,2332.7066670000004,293,49,0,7-1,258,7,Center,386,557,0,254,403,916,101,130,51,135,1026
1438,203501,22.0,2013-14,81,37,44,0.457,1875.4783329999998,-169,0,0,6-5,205,7,Guard-Forward,294,687,130,106,128,121,66,47,44,7,824
1439,203501,23.0,2014-15,70,16,54,0.22899999999999998,1681.2633329999999,-350,0,0,6-5,205,7,Guard-Forward,279,717,121,125,156,156,127,82,20,14,804
1440,203501,24.0,2015-16,51,29,22,0.569,864.11,101,0,0,6-5,205,7,Guard-Forward,114,265,48,50,56,86,51,23,21,7,326
1441,203501,25.0,2016-17,79,42,37,0.532,2153.475,156,0,0,6-5,205,7,Guard-Forward,415,912,149,164,214,224,182,106,55,15,1143
1442,203501,26.0,2017-18,57,19,38,0.33299999999999996,1884.955,-74,2,0,6-5,205,7,Guard-Forward,360,856,130,146,179,224,155,92,62,10,996
1443,203501,27.0,2018-19,65,14,51,0.215,2056.606667,-401,2,0,6-5,205,7,Guard-Forward,390,993,162,232,276,222,159,105,54,8,1174
1444,203501,27.0,2018-19,65,14,51,0.215,2056.606667,-401,2,0,6-5,205,7,Guard-Forward,390,993,162,232,276,222,159,105,54,8,1174
1445,203501,27.0,2018-19,65,14,51,0.215,2056.606667,-401,2,0,6-5,205,7,Guard-Forward,390,993,162,232,276,222,159,105,54,8,1174
1446,203501,28.0,2019-20,71,41,30,0.5770000000000001,2091.353333,290,0,0,6-5,205,7,Guard-Forward,384,884,204,149,182,232,137,69,41,5,1121
1447,203524,23.0,2013-14,28,17,11,0.607,225.59,12,0,0,6-6,226,7,Forward,17,40,7,6,7,41,12,13,5,2,47
1448,203524,24.0,2014-15,82,38,44,0.46299999999999997,2380.9633329999997,-180,1,0,6-6,226,7,Forward,251,634,68,159,193,314,184,115,66,18,729
1449,203524,25.0,2015-16,59,31,28,0.525,866.1666667000002,46,1,0,6-6,226,7,Forward,93,208,24,36,42,166,57,33,37,11,246
1450,203524,26.0,2016-17,80,34,46,0.425,2374.301667,5,0,0,6-6,226,7,Forward,183,478,94,103,128,307,141,82,72,32,563
1451,203524,27.0,2017-18,12,8,4,0.667,187.1233333,-26,0,0,6-6,226,7,Forward,11,41,4,3,6,36,22,9,7,1,29
1452,203524,28.0,2018-19,44,14,30,0.318,878.525,-127,0,0,6-6,226,7,Forward,68,178,32,23,32,133,55,31,23,10,191
1453,203524,29.0,2019-20,59,29,30,0.49200000000000005,1088.338333,-77,0,0,6-6,226,7,Forward,110,278,63,40,54,165,104,51,43,12,323
1454,203524,29.0,2019-20,59,29,30,0.49200000000000005,1088.338333,-77,0,0,6-6,226,7,Forward,110,278,63,40,54,165,104,51,43,12,323
1455,203524,29.0,2019-20,59,29,30,0.49200000000000005,1088.338333,-77,0,0,6-6,226,7,Forward,110,278,63,40,54,165,104,51,43,12,323
1456,203458,21.0,2013-14,42,24,18,0.5710000000000001,362.28333330000004,-55,0,0,7-0,250,7,Center,33,78,0,20,31,99,4,26,4,18,86
1457,203458,22.0,2014-15,69,35,34,0.507,1518.0,-25,10,0,7-0,250,7,Center,179,353,1,73,104,454,32,74,34,105,432
1458,203458,23.0,2015-16,78,23,55,0.295,1820.795,-288,19,0,7-0,250,7,Center,264,624,1,174,239,594,97,145,38,62,703
1459,203458,24.0,2016-17,77,21,56,0.273,1559.596667,-397,11,0,7-0,250,7,Center,230,463,3,150,208,510,44,102,38,98,613
1460,203458,25.0,2017-18,69,20,49,0.29,1395.346667,-257,12,0,7-0,250,7,Center,214,378,1,158,231,518,82,78,27,61,587
1461,203458,26.0,2018-19,77,28,49,0.364,1544.075,-163,9,0,7-0,250,7,Center,320,648,74,140,216,424,86,97,27,69,854
1462,203458,27.0,2019-20,55,18,37,0.327,970.5233332999999,-111,8,0,7-0,250,7,Center,177,319,16,68,105,321,50,55,23,48,438
1463,203458,27.0,2019-20,55,18,37,0.327,970.5233332999999,-111,8,0,7-0,250,7,Center,177,319,16,68,105,321,50,55,23,48,438
1464,203458,27.0,2019-20,55,18,37,0.327,970.5233332999999,-111,8,0,7-0,250,7,Center,177,319,16,68,105,321,50,55,23,48,438
1465,203468,22.0,2013-14,38,21,17,0.5529999999999999,475.74,-20,0,0,6-3,190,7,Guard,74,178,30,23,34,48,27,35,14,2,201
1466,203468,23.0,2014-15,62,37,25,0.597,973.0983332999999,117,0,0,6-3,190,7,Guard,159,365,55,51,73,91,64,48,43,8,424
1467,203468,24.0,2015-16,80,44,36,0.55,2779.761667,157,2,0,6-3,190,7,Guard,641,1431,197,187,226,259,341,196,97,23,1666
1468,203468,25.0,2016-17,80,40,40,0.5,2795.58,61,1,0,6-3,190,7,Guard,692,1441,185,268,294,289,285,172,72,42,1837
1469,203468,26.0,2017-18,81,48,33,0.593,2923.67,118,1,0,6-3,190,7,Guard,667,1505,189,209,250,321,272,151,77,35,1732
1470,203468,27.0,2018-19,70,43,27,0.614,2375.256667,349,1,1,6-3,190,7,Guard,571,1243,167,159,192,282,207,106,55,28,1468
1471,203468,28.0,2019-20,70,34,36,0.486,2556.591667,14,4,0,6-3,190,7,Guard,611,1356,194,140,185,297,310,127,54,42,1556
1472,203463,21.0,2013-14,82,28,54,0.341,2186.906667,-206,0,0,6-3,195,7,Guard,255,679,95,115,143,235,82,96,45,18,720
1473,203463,22.0,2014-15,82,29,53,0.354,2670.105,-36,0,0,6-3,195,7,Guard,363,831,140,130,160,241,140,138,77,19,996
1474,203463,23.0,2015-16,68,28,40,0.41200000000000003,1442.783333,22,0,0,6-3,195,7,Guard,195,455,67,74,103,148,79,99,52,10,531
1475,203463,24.0,2016-17,61,27,34,0.44299999999999995,1176.238333,-135,1,0,6-3,195,7,Guard,180,419,65,70,93,129,51,62,29,6,495
1476,203463,25.0,2017-18,56,7,49,0.125,1090.62,-317,0,0,6-3,195,7,Guard,157,373,55,53,64,139,51,61,38,15,422
1477,203463,26.0,2018-19,19,7,12,0.368,157.6233333,-17,0,0,6-3,195,7,Guard,25,64,17,8,12,17,4,5,6,3,75
1478,203463,27.0,2019-20,71,44,27,0.62,1619.485,187,1,0,6-3,195,7,Guard,242,545,181,50,67,157,58,50,45,16,715
1479,203488,22.0,2013-14,20,10,10,0.5,214.97,-92,0,0,6-10,240,7,Forward-Center,31,73,0,14,14,52,7,12,3,10,76
1480,203488,23.0,2014-15,40,26,14,0.65,502.14,54,1,0,6-10,240,7,Forward-Center,83,151,9,22,25,119,25,21,16,19,197
1481,203488,24.0,2015-16,60,34,26,0.5670000000000001,564.8916667000001,-33,0,0,6-10,240,7,Forward-Center,76,152,12,31,39,117,34,27,13,27,195
1482,203488,25.0,2016-17,70,36,34,0.514,1236.861667,-76,0,0,6-10,240,7,Forward-Center,170,337,46,49,64,240,95,55,30,41,435
1483,203488,26.0,2017-18,53,14,39,0.264,1060.086667,-77,2,0,6-10,240,7,Forward-Center,143,312,62,57,62,230,51,42,31,27,405
1484,203488,27.0,2018-19,64,35,29,0.547,1305.8816669999999,33,1,0,6-10,240,7,Forward-Center,145,361,89,70,85,244,76,48,22,38,449
1485,203488,27.0,2018-19,64,35,29,0.547,1305.8816669999999,33,1,0,6-10,240,7,Forward-Center,145,361,89,70,85,244,76,48,22,38,449
1486,203488,27.0,2018-19,64,35,29,0.547,1305.8816669999999,33,1,0,6-10,240,7,Forward-Center,145,361,89,70,85,244,76,48,22,38,449
1487,203488,28.0,2019-20,47,26,21,0.5529999999999999,571.7666667000001,-17,0,0,6-10,240,7,Forward-Center,77,189,54,18,22,108,40,17,9,12,226
1488,203506,22.0,2013-14,80,23,57,0.28800000000000003,2486.493333,-270,7,1,6-4,213,7,Guard,392,936,74,248,318,329,327,256,129,37,1106
1489,203506,23.0,2014-15,72,22,50,0.306,2572.788333,-305,3,0,6-4,213,7,Guard,473,1086,84,262,320,302,295,204,120,19,1292
1490,203506,24.0,2015-16,72,32,40,0.444,2379.33,-24,3,1,6-4,213,7,Guard,425,970,98,205,247,345,282,153,116,54,1153
1491,203506,25.0,2016-17,67,39,28,0.5820000000000001,2222.638333,175,3,0,6-4,213,7,Guard,412,932,127,116,154,291,176,119,78,21,1067
1492,203506,26.0,2017-18,75,48,27,0.64,2552.038333,334,3,0,6-4,213,7,Guard,640,1342,161,294,368,390,323,219,177,57,1735
1493,203506,27.0,2018-19,36,25,11,0.6940000000000001,1146.673333,127,5,0,6-4,213,7,Guard,249,588,74,103,141,202,186,82,60,11,675
1494,203506,28.0,2019-20,19,11,8,0.579,528.14,-5,0,0,6-4,213,7,Guard,97,246,33,48,59,75,56,47,17,4,275
1495,203482,23.0,2013-14,70,18,52,0.257,1399.955,-5,3,0,6-11,240,7,Forward-Center,234,502,40,99,122,365,109,106,35,27,607
1496,203482,24.0,2014-15,64,31,33,0.484,1423.446667,228,3,0,6-11,240,7,Forward-Center,251,528,61,93,136,303,109,98,64,39,656
1497,203482,25.0,2015-16,69,40,29,0.58,1394.846667,218,1,0,6-11,240,7,Forward-Center,253,556,85,96,128,281,105,74,52,33,687
1498,203482,26.0,2016-17,75,49,26,0.653,1538.33,16,2,0,6-11,240,7,Forward-Center,260,508,68,90,123,361,148,96,44,29,678
1499,203482,27.0,2017-18,76,42,34,0.5529999999999999,1778.6816670000003,233,7,0,6-11,240,7,Forward-Center,316,636,106,134,174,431,207,147,62,35,872
1500,203482,28.0,2018-19,79,39,40,0.494,1812.2533329999999,106,4,0,6-11,240,7,Forward-Center,261,564,113,152,185,375,140,114,53,37,787
1501,203482,29.0,2019-20,67,41,26,0.612,1300.305,60,3,0,6-11,240,7,Forward-Center,184,398,95,86,100,305,116,71,45,23,549
1502,203486,24.0,2013-14,70,37,33,0.529,1274.761667,-91,4,0,6-11,254,7,Forward-Center,199,302,0,122,195,308,60,77,49,55,520
1503,203486,25.0,2014-15,82,38,44,0.46299999999999997,1742.62,-180,12,0,6-11,254,7,Forward-Center,280,489,0,157,317,512,74,106,65,63,717
1504,203486,26.0,2015-16,82,44,38,0.537,2083.513333,36,15,0,6-11,254,7,Forward-Center,267,517,0,215,335,628,226,154,68,85,749
1505,203486,27.0,2016-17,81,38,43,0.469,2147.58,-1,19,0,6-11,254,7,Forward-Center,334,623,0,174,300,605,284,134,69,92,842
1506,203486,27.0,2016-17,81,38,43,0.469,2147.58,-1,19,0,6-11,254,7,Forward-Center,334,623,0,174,300,605,284,134,69,92,842
1507,203486,27.0,2016-17,81,38,43,0.469,2147.58,-1,19,0,6-11,254,7,Forward-Center,334,623,0,174,300,605,284,134,69,92,842
1508,203486,28.0,2017-18,74,40,34,0.541,1439.45,-51,3,0,6-11,254,7,Forward-Center,221,368,0,82,179,400,142,102,49,81,524
1509,203486,29.0,2018-19,82,54,28,0.659,1730.92,72,9,0,6-11,254,7,Forward-Center,262,442,2,111,198,524,243,126,66,76,637
1510,203486,30.0,2019-20,61,38,23,0.623,1057.298333,-55,2,0,6-11,254,7,Forward-Center,177,288,0,83,155,317,154,82,33,38,437
1511,203490,21.0,2013-14,37,20,17,0.541,318.9533333,-6,0,0,6-8,198,7,Forward,33,91,4,8,12,57,10,14,8,1,78
1512,203490,22.0,2014-15,74,41,33,0.5539999999999999,1432.055,-36,0,0,6-8,198,7,Forward,176,391,35,58,79,221,65,52,44,30,445
1513,203490,23.0,2015-16,75,36,39,0.48,2275.873333,45,5,0,6-8,198,7,Forward,339,717,98,95,126,391,120,70,105,32,871
1514,203490,24.0,2016-17,80,48,32,0.6,2605.071667,191,12,0,6-8,198,7,Forward,414,803,148,99,119,514,121,44,116,42,1075
1515,203490,25.0,2017-18,77,42,35,0.545,2431.5366670000003,286,13,0,6-8,198,7,Forward,445,885,138,106,128,492,157,75,116,41,1134
1516,203490,26.0,2018-19,56,25,31,0.446,1683.7516670000002,-22,6,0,6-8,198,7,Forward,299,643,104,78,96,314,120,65,82,31,780
1517,203490,26.0,2018-19,56,25,31,0.446,1683.7516670000002,-22,6,0,6-8,198,7,Forward,299,643,104,78,96,314,120,65,82,31,780
1518,203490,26.0,2018-19,56,25,31,0.446,1683.7516670000002,-22,6,0,6-8,198,7,Forward,299,643,104,78,96,314,120,65,82,31,780
1519,203490,27.0,2019-20,14,5,9,0.35700000000000004,330.78,26,0,0,6-8,198,7,Forward,62,140,24,19,27,48,25,11,15,6,167
1520,203460,22.0,2013-14,40,30,10,0.75,399.04333330000003,26,0,0,6-7,210,6,Guard-Forward,33,68,2,7,10,94,15,19,19,10,75
1521,203460,23.0,2014-15,67,41,26,0.612,1286.113333,106,1,0,6-7,210,6,Guard-Forward,92,201,21,23,48,255,70,46,53,29,228
1522,203460,24.0,2015-16,70,48,22,0.6859999999999999,1553.291667,260,0,0,6-7,210,6,Guard-Forward,136,274,32,33,54,251,47,35,53,42,337
1523,203460,25.0,2016-17,79,46,33,0.5820000000000001,2375.836667,145,2,0,6-7,210,6,Guard-Forward,215,463,45,47,111,403,79,51,94,79,522
1524,203460,26.0,2017-18,39,24,15,0.615,1036.678333,188,0,0,6-7,210,6,Guard-Forward,87,162,8,12,38,185,46,30,45,35,194
1525,203460,28.0,2019-20,7,3,4,0.429,86.965,-3,0,0,6-7,210,6,Guard-Forward,8,29,3,1,2,27,4,2,1,3,20
1526,203471,20.0,2013-14,49,21,28,0.429,641.4083333,-205,0,0,6-1,172,7,Guard,72,188,10,29,43,60,93,61,17,0,183
1527,203471,21.0,2014-15,77,57,20,0.74,1516.056667,8,5,0,6-1,172,7,Guard,284,665,52,148,179,164,317,150,49,4,768
1528,203471,22.0,2015-16,80,47,33,0.588,1620.958333,225,2,0,6-1,172,7,Guard,329,781,77,144,182,204,349,183,70,9,879
1529,203471,23.0,2016-17,79,42,37,0.532,2484.823333,-76,10,0,6-1,172,7,Guard,548,1214,100,218,255,248,499,258,74,16,1414
1530,203471,24.0,2017-18,67,21,46,0.313,2077.921667,-277,5,0,6-1,172,7,Guard,500,1146,76,225,265,208,417,183,72,6,1301
1531,203471,25.0,2018-19,79,47,32,0.595,2313.751667,167,3,0,6-1,172,7,Guard,457,1104,124,186,227,284,323,172,65,12,1224
1532,203471,26.0,2019-20,65,40,25,0.615,1998.8966670000002,231,0,0,6-1,172,7,Guard,453,965,125,198,236,236,262,166,45,14,1229
1533,203503,22.0,2013-14,77,46,31,0.597,1230.706667,-117,0,0,6-6,213,7,Guard,129,336,57,31,41,124,68,44,29,15,346
1534,203503,23.0,2014-15,72,43,29,0.597,1412.158333,53,1,0,6-6,213,7,Guard,159,371,73,44,55,176,62,48,32,11,435
1535,203503,24.0,2015-16,64,33,31,0.516,1301.013333,97,1,0,6-6,213,7,Guard,126,339,56,30,33,199,63,52,16,17,338
1536,203503,25.0,2016-17,80,42,38,0.525,2335.655,-117,1,0,6-6,213,7,Guard,246,541,144,47,58,248,96,55,55,14,683
1537,203503,26.0,2017-18,75,42,33,0.56,2053.288333,-56,0,0,6-6,213,7,Guard,185,425,108,38,48,141,98,36,47,28,516
1538,203503,27.0,2018-19,74,55,19,0.743,1303.915,172,0,0,6-6,213,7,Guard,163,361,81,37,42,157,68,23,26,18,444
1539,203503,28.0,2019-20,59,18,41,0.305,1641.076667,-173,0,0,6-6,213,7,Guard,170,382,102,32,32,111,127,31,32,15,474
1540,203469,21.0,2013-14,82,43,39,0.524,1416.681667,-85,1,0,7-0,240,7,Forward-Center,172,404,0,146,200,353,92,87,40,41,490
1541,203469,22.0,2014-15,62,27,35,0.435,1486.685,16,2,0,7-0,240,7,Forward-Center,172,373,1,127,164,362,100,62,34,49,472
1542,203469,23.0,2015-16,73,42,31,0.575,1773.7316670000002,164,5,0,7-0,240,7,Forward-Center,231,437,1,175,232,455,71,68,57,63,638
1543,203469,24.0,2016-17,62,33,29,0.532,1725.4716670000003,210,6,0,7-0,240,7,Forward-Center,253,443,0,133,196,405,99,65,62,58,639
1544,203469,25.0,2017-18,33,14,19,0.424,627.1833333,23,1,0,7-0,240,7,Forward-Center,85,156,2,61,85,177,31,33,14,21,233
1545,203469,26.0,2018-19,49,22,27,0.449,1242.963333,42,4,0,7-0,240,7,Forward-Center,190,345,6,111,141,333,102,62,38,41,497
1546,203469,27.0,2019-20,58,18,40,0.31,1340.608333,-221,10,0,7-0,240,7,Forward-Center,251,479,18,122,179,411,88,75,40,25,642
1547,203937,21.0,2014-15,33,22,11,0.667,358.08,-35,0,0,6-9,230,6,Forward-Guard,31,89,3,9,14,72,28,10,15,7,74
1548,203937,22.0,2015-16,78,64,14,0.821,1245.061667,202,1,0,6-9,230,6,Forward-Guard,138,295,12,62,83,244,123,59,60,29,350
1549,203937,23.0,2016-17,72,53,19,0.736,1020.091667,179,0,0,6-9,230,6,Forward-Guard,93,209,15,45,57,208,91,39,51,26,246
1550,203937,24.0,2017-18,74,41,33,0.5539999999999999,1978.39,138,6,0,6-9,230,6,Forward-Guard,231,438,19,104,146,396,202,94,115,60,585
1551,203937,25.0,2018-19,43,19,24,0.442,1281.526667,-59,2,1,6-9,230,6,Forward-Guard,150,276,9,37,64,251,128,58,54,37,346
1552,203937,26.0,2019-20,67,32,35,0.478,1329.886667,-91,0,0,6-9,230,6,Forward-Guard,157,331,24,52,78,285,162,66,54,37,390
1553,202711,26.0,2014-15,78,36,42,0.462,1853.858333,-178,0,0,6-8,226,6,Forward,261,576,91,87,106,213,68,78,34,9,700
1554,202711,27.0,2015-16,79,21,58,0.266,2114.6283329999997,-391,1,0,6-8,226,6,Forward,324,749,129,110,132,255,99,115,29,5,887
1555,202711,28.0,2016-17,81,23,58,0.284,2082.855,-264,0,0,6-8,226,6,Forward,376,845,144,217,243,277,111,131,34,7,1113
1556,202711,28.0,2016-17,81,23,58,0.284,2082.855,-264,0,0,6-8,226,6,Forward,376,845,144,217,243,277,111,131,34,7,1113
1557,202711,28.0,2016-17,81,23,58,0.284,2082.855,-264,0,0,6-8,226,6,Forward,376,845,144,217,243,277,111,131,34,7,1113
1558,202711,29.0,2017-18,80,47,33,0.588,2464.461667,89,0,0,6-8,226,6,Forward,404,852,155,178,205,270,119,106,55,8,1141
1559,202711,30.0,2018-19,81,47,34,0.58,2573.058333,177,0,0,6-8,226,6,Forward,522,1051,164,246,305,333,161,134,69,1,1454
1560,202711,31.0,2019-20,63,41,22,0.6509999999999999,2082.81,267,0,0,6-8,226,6,Forward,418,935,189,250,277,259,131,159,34,7,1275
1561,203998,19.0,2014-15,8,7,1,0.875,23.41666667,-27,0,0,6-9,218,6,Forward,4,12,2,0,0,2,0,4,0,1,10
1562,203998,20.0,2015-16,6,6,0,1.0,42.68333333,-8,0,0,6-9,218,6,Forward,1,12,1,0,0,2,1,4,2,1,3
1563,203998,21.0,2016-17,9,8,1,0.889,40.29833333,1,0,0,6-9,218,6,Forward,6,16,2,0,0,10,4,2,2,1,14
1564,203998,22.0,2017-18,12,4,8,0.33299999999999996,106.29833329999998,11,0,0,6-9,218,6,Forward,9,31,3,5,6,22,4,4,3,4,26
1565,203998,22.0,2017-18,12,4,8,0.33299999999999996,106.29833329999998,11,0,0,6-9,218,6,Forward,9,31,3,5,6,22,4,4,3,4,26
1566,203998,22.0,2017-18,12,4,8,0.33299999999999996,106.29833329999998,11,0,0,6-9,218,6,Forward,9,31,3,5,6,22,4,4,3,4,26
1567,203998,23.0,2018-19,34,14,20,0.41200000000000003,799.7016667,0,3,0,6-9,218,6,Forward,96,225,48,42,50,158,50,38,14,33,282
1568,203998,24.0,2019-20,30,11,19,0.36700000000000005,244.22,-32,1,0,6-9,218,6,Forward,38,89,6,8,9,60,12,13,15,17,90
1569,203998,24.0,2019-20,30,11,19,0.36700000000000005,244.22,-32,1,0,6-9,218,6,Forward,38,89,6,8,9,60,12,13,15,17,90
1570,203998,24.0,2019-20,30,11,19,0.36700000000000005,244.22,-32,1,0,6-9,218,6,Forward,38,89,6,8,9,60,12,13,15,17,90
1571,203991,21.0,2014-15,12,8,4,0.667,89.63833333,8,0,0,6-10,240,6,Center,14,29,0,4,23,36,2,5,1,9,32
